ID,ISO_Code,Year,Temperature_change,Drought,Extreme_temperature,Flood,Landslide,Storm,TOTAL,Wildfire
604,36.0,2006,0.721,1.0,,1.0,,3.0,8.0,3.0
605,36.0,2007,0.929,,,1.0,,1.0,2.0,
606,36.0,2008,0.625,,,4.0,,1.0,5.0,
607,36.0,2009,1.03,,1.0,2.0,,2.0,6.0,1.0
608,36.0,2010,0.673,,,5.0,,3.0,8.0,
609,36.0,2011,0.208,,,1.0,,1.0,3.0,1.0
610,36.0,2012,0.308,,,2.0,,,2.0,
611,36.0,2013,1.499,,,,,1.0,3.0,2.0
612,36.0,2014,1.198,,1.0,,,1.0,4.0,2.0
613,36.0,2015,1.087,,,1.0,,4.0,8.0,3.0
614,36.0,2016,1.172,,,1.0,,1.0,3.0,1.0
615,36.0,2017,1.141,,,,,2.0,3.0,1.0
616,36.0,2018,1.129,1.0,1.0,1.0,,,3.0,
617,36.0,2019,1.422,,,1.0,,,3.0,2.0
618,36.0,2020,1.416,,,1.0,,2.0,3.0,
619,36.0,2021,0.629,,,4.0,,2.0,7.0,1.0
620,36.0,2022,0.754,,,5.0,,,5.0,
621,40.0,1961,1.031,,,,,,,
622,40.0,1962,-0.621,,,,,,,
623,40.0,1963,-0.727,,,,,,,
624,40.0,1964,-0.371,,,,,,,
625,40.0,1965,-0.883,,,,,,,
626,40.0,1966,0.602,,,,,,,
627,40.0,1967,0.676,,,,,,,
628,40.0,1968,0.211,,,,,,,
629,40.0,1969,-0.126,,,,,,,
630,40.0,1970,-0.55,,,,,,,
631,40.0,1971,-0.06,,,,,,,
632,40.0,1972,0.103,,,,,,,
633,40.0,1973,-0.033,,,,,,,
634,40.0,1974,0.314,,,,,,,
635,40.0,1975,0.86,,,,,,,
636,40.0,1976,0.216,,,,,,,
637,40.0,1977,0.499,,,,,,,
638,40.0,1978,-0.476,,,,,,,
639,40.0,1979,-0.112,,,,,,,
640,40.0,1980,-0.274,,,1.0,,,1.0,
641,40.0,1981,0.277,,,,,1.0,1.0,
642,40.0,1982,0.384,,,1.0,1.0,,2.0,
643,40.0,1983,1.062,,,1.0,,,1.0,
644,40.0,1984,-0.249,,,,1.0,1.0,2.0,
645,40.0,1985,-0.568,,,1.0,,,1.0,
646,40.0,1986,0.319,,,,,,,
647,40.0,1987,-0.263,,,,,,,
648,40.0,1988,0.82,,,,,,,
649,40.0,1989,1.104,,,,,,,
650,40.0,1990,1.262,,,,,5.0,5.0,
651,40.0,1991,0.125,,,1.0,,1.0,2.0,
652,40.0,1992,1.248,,,,,,,
653,40.0,1993,0.527,,,,,1.0,1.0,
654,40.0,1994,1.958,,,,,1.0,1.0,
655,40.0,1995,0.939,,,1.0,,,1.0,
656,40.0,1996,-0.203,,,1.0,,,1.0,
657,40.0,1997,0.514,,,1.0,,,1.0,
658,40.0,1998,1.343,,,,,,,
659,40.0,1999,0.986,,,1.0,1.0,,2.0,
660,40.0,2000,1.769,,,,1.0,1.0,2.0,
661,40.0,2001,1.501,,,,,,,
662,40.0,2002,1.531,,,1.0,,2.0,3.0,
663,40.0,2003,1.464,,1.0,,,,1.0,
664,40.0,2004,0.829,,,,,,,
665,40.0,2005,0.628,,1.0,2.0,,,3.0,
666,40.0,2006,0.907,,,1.0,,,1.0,
667,40.0,2007,2.137,,1.0,,,1.0,2.0,
668,40.0,2008,1.582,,,,,1.0,1.0,
669,40.0,2009,1.544,,1.0,2.0,,1.0,4.0,
670,40.0,2010,0.656,,,,,,,
671,40.0,2011,1.373,,,,,,,
672,40.0,2012,1.783,,1.0,,,,1.0,
673,40.0,2013,1.098,,,1.0,,,1.0,
674,40.0,2014,2.409,,,,,,,
675,40.0,2015,2.167,,,,,,,
676,40.0,2016,2.096,,,1.0,,,1.0,
677,40.0,2017,1.741,,,,,2.0,2.0,
678,40.0,2018,2.524,,,,,,,
679,40.0,2019,2.37,,1.0,,,1.0,2.0,
680,40.0,2020,2.315,,,,,,,
681,40.0,2021,1.395,,,1.0,,,1.0,
682,40.0,2022,2.498,,,,,1.0,1.0,
683,44.0,1961,0.073,,,,,,,
684,44.0,1962,-0.062,,,,,,,
685,44.0,1963,-0.097,,,,,,,
686,44.0,1964,0.192,,,,,,,
687,44.0,1965,0.054,,,,,,,
688,44.0,1966,-0.172,,,,,,,
689,44.0,1967,-0.146,,,,,,,
690,44.0,1968,-0.324,,,,,,,
691,44.0,1969,-0.065,,,,,,,
692,44.0,1970,-0.469,,,,,,,
693,44.0,1971,-0.055,,,,,,,
694,44.0,1972,0.301,,,,,,,
695,44.0,1973,0.166,,,,,,,
696,44.0,1974,-0.058,,,,,,,
697,44.0,1975,0.334,,,,,,,
698,44.0,1976,-0.241,,,,,,,
699,44.0,1977,-0.04,,,,,,,
700,44.0,1978,0.04,,,,,,,
701,44.0,1979,0.133,,,,,,,
702,44.0,1980,0.377,,,,,,,
703,44.0,1981,-0.03,,,,,,,
704,44.0,1982,0.531,,,,,,,
705,44.0,1983,0.155,,,,,,,
706,44.0,1984,0.02,,,,,,,
707,44.0,1985,0.242,,,,,,,
708,44.0,1986,0.23,,,,,,,
709,44.0,1987,0.466,,,,,,,
710,44.0,1988,0.426,,,1.0,,,1.0,
711,44.0,1989,0.672,,,,,,,
712,44.0,1990,0.764,,,,,1.0,1.0,
713,44.0,1991,0.788,,,,,,,
714,44.0,1992,0.286,,,,,1.0,1.0,
715,44.0,1993,0.378,,,,,,,
716,44.0,1994,0.801,,,,,,,
717,44.0,1995,0.671,,,,,1.0,1.0,
718,44.0,1996,0.008,,,,,,,
719,44.0,1997,0.787,,,,,,,
720,44.0,1998,0.924,,,,,,,
721,44.0,1999,0.619,,,,,1.0,1.0,
722,44.0,2000,0.163,,,,,,,
723,44.0,2001,0.135,,,,,1.0,1.0,
724,44.0,2002,0.856,,,,,,,
725,44.0,2003,0.989,,,,,,,
726,44.0,2004,0.311,,,,,3.0,3.0,
727,44.0,2005,0.455,,,,,1.0,1.0,
728,44.0,2006,0.385,,,,,,,
729,44.0,2007,0.937,,,,,1.0,1.0,
730,44.0,2008,0.842,,,,,2.0,2.0,
731,44.0,2009,0.41,,,,,,,
732,44.0,2010,0.314,,,,,,,
733,44.0,2011,0.363,,,,,1.0,1.0,
734,44.0,2012,0.344,,,,,1.0,1.0,
735,44.0,2013,0.565,,,1.0,,,1.0,
736,44.0,2014,0.883,,,,,,,
737,44.0,2015,1.114,,,,,1.0,1.0,
738,44.0,2016,1.042,,,,,1.0,1.0,
739,44.0,2017,1.331,,,,,1.0,1.0,
740,44.0,2018,1.023,,,,,,,
741,44.0,2019,1.443,,,,,1.0,1.0,
742,44.0,2020,1.611,,,,,,,
743,44.0,2021,0.879,,,,,,,
744,44.0,2022,1.48,,,,,,,
745,48.0,1961,-0.471,,,,,,,
746,48.0,1962,0.397,,,,,,,
747,48.0,1963,0.635,,,,,,,
748,48.0,1964,-0.561,,,,,,,
749,48.0,1965,0.234,,,,,,,
750,48.0,1966,0.535,,,,,,,
751,48.0,1967,-0.362,,,,,,,
752,48.0,1968,-0.446,,,,,,,
753,48.0,1969,0.567,,,,,,,
754,48.0,1970,0.247,,,,,,,
755,48.0,1971,-0.248,,,,,,,
756,48.0,1972,-0.613,,,,,,,
757,48.0,1973,-0.273,,,,,,,
758,48.0,1974,-0.256,,,,,,,
759,48.0,1975,-0.217,,,,,,,
760,48.0,1976,-0.501,,,,,,,
761,48.0,1977,0.332,,,,,,,
762,48.0,1978,0.099,,,,,,,
763,48.0,1979,0.856,,,,,,,
764,48.0,1980,0.351,,,,,,,
765,48.0,1981,0.408,,,,,,,
766,48.0,1982,-0.086,,,,,,,
767,48.0,1983,-0.834,,,,,,,
768,48.0,1984,0.039,,,,,,,
769,48.0,1985,0.367,,,,,,,
770,48.0,1986,0.668,,,,,,,
771,48.0,1987,0.548,,,,,,,
772,48.0,1988,0.633,,,,,,,
773,48.0,1989,0.047,,,,,,,
774,48.0,1990,0.455,,,,,,,
775,48.0,1991,-0.243,,,,,,,
776,48.0,1992,-0.544,,,,,,,
777,48.0,1993,0.127,,,,,,,
778,48.0,1994,0.998,,,,,,,
779,48.0,1995,0.251,,,,,,,
780,48.0,1996,0.695,,,,,,,
781,48.0,1997,0.376,,,,,,,
782,48.0,1998,1.435,,,,,,,
783,48.0,1999,2.055,,,,,,,
784,48.0,2000,1.119,,,,,,,
785,48.0,2001,1.216,,,,,,,
786,48.0,2002,1.552,,,,,,,
787,48.0,2003,1.256,,,,,,,
788,48.0,2004,1.385,,,,,,,
789,48.0,2005,1.065,,,,,,,
790,48.0,2006,1.823,,,,,,,
791,48.0,2007,1.08,,,,,,,
792,48.0,2008,1.329,,,,,,,
793,48.0,2009,1.224,,,,,,,
794,48.0,2010,2.286,,,,,,,
795,48.0,2011,1.431,,,,,,,
796,48.0,2012,1.385,,,,,,,
797,48.0,2013,1.403,,,,,,,
798,48.0,2014,1.694,,,,,,,
799,48.0,2015,2.24,,,,,,,
800,48.0,2016,1.598,,,,,,,
801,48.0,2017,2.08,,,,,,,
802,48.0,2018,2.247,,,,,,,
803,48.0,2019,2.108,,,,,,,
804,48.0,2020,2.027,,,,,,,
805,48.0,2021,2.464,,,,,,,
806,48.0,2022,2.017,,,,,,,
807,50.0,1961,0.152,,,,,,,
808,50.0,1962,-0.265,,,,,,,
809,50.0,1963,-0.09,,,,,,,
810,50.0,1964,0.107,,,,,,,
811,50.0,1965,-0.195,,,,,,,
812,50.0,1966,0.308,,,,,,,
813,50.0,1967,-0.226,,,,,,,
814,50.0,1968,-0.236,,,,,,,
815,50.0,1969,-0.007,,,,,,,
816,50.0,1970,-0.021,,,,,,,
817,50.0,1971,-0.579,,,,,,,
818,50.0,1972,-0.012,,,,,,,
819,50.0,1973,0.168,,,,,,,
820,50.0,1974,-0.125,,,,,,,
821,50.0,1975,-0.102,,,,,,,
822,50.0,1976,-0.104,,,,,,,
823,50.0,1977,-0.275,,,,,,,
824,50.0,1978,-0.216,,,,,,,
825,50.0,1979,0.495,,,,,,,
826,50.0,1980,0.128,,,1.0,,1.0,2.0,
827,50.0,1981,-0.17,,,,,3.0,3.0,
828,50.0,1982,-0.041,1.0,,1.0,,,2.0,
829,50.0,1983,-0.132,,,4.0,,4.0,8.0,
830,50.0,1984,-0.322,,,1.0,,,1.0,
831,50.0,1985,0.05,,,2.0,,3.0,5.0,
832,50.0,1986,0.026,,,2.0,,4.0,6.0,
833,50.0,1987,0.341,,,2.0,,1.0,3.0,
834,50.0,1988,0.341,,,2.0,,4.0,6.0,
835,50.0,1989,0.064,1.0,2.0,1.0,,2.0,6.0,
836,50.0,1990,-0.149,,2.0,2.0,,4.0,8.0,
837,50.0,1991,-0.024,,1.0,3.0,,2.0,6.0,
838,50.0,1992,-0.146,,,3.0,,2.0,5.0,
839,50.0,1993,-0.446,,,3.0,,8.0,11.0,
840,50.0,1994,0.175,,1.0,4.0,,4.0,9.0,
841,50.0,1995,0.173,,1.0,4.0,,4.0,9.0,
842,50.0,1996,0.137,,1.0,2.0,,4.0,7.0,
843,50.0,1997,-0.173,,1.0,1.0,,5.0,7.0,
844,50.0,1998,0.504,,1.0,1.0,,5.0,7.0,
845,50.0,1999,0.78,,,5.0,,6.0,11.0,
846,50.0,2000,0.226,,1.0,3.0,,7.0,11.0,
847,50.0,2001,0.316,,1.0,2.0,,4.0,7.0,
848,50.0,2002,0.398,,1.0,1.0,,4.0,6.0,
849,50.0,2003,0.239,,2.0,2.0,,3.0,7.0,
850,50.0,2004,0.269,,,3.0,,4.0,7.0,
851,50.0,2005,0.592,,2.0,3.0,,7.0,12.0,
852,50.0,2006,0.814,,,2.0,,5.0,7.0,
853,50.0,2007,0.266,,1.0,2.0,,2.0,5.0,
854,50.0,2008,0.093,,,2.0,1.0,2.0,5.0,
855,50.0,2009,0.844,1.0,1.0,2.0,,2.0,6.0,
856,50.0,2010,0.768,,,2.0,1.0,3.0,6.0,
857,50.0,2011,0.144,,2.0,1.0,1.0,1.0,5.0,
858,50.0,2012,0.235,,1.0,2.0,,2.0,5.0,
859,50.0,2013,0.23,,,,,3.0,3.0,
860,50.0,2014,0.482,,,2.0,,2.0,4.0,
861,50.0,2015,0.722,,,2.0,1.0,4.0,7.0,
862,50.0,2016,1.337,,,1.0,,2.0,3.0,
863,50.0,2017,1.124,,,2.0,1.0,2.0,5.0,
864,50.0,2018,0.881,,1.0,2.0,,1.0,4.0,
865,50.0,2019,1.136,,1.0,1.0,1.0,3.0,6.0,
866,50.0,2020,0.898,,,1.0,,1.0,2.0,
867,50.0,2021,1.3,,,1.0,,1.0,2.0,
868,50.0,2022,1.216,,,1.0,,1.0,2.0,
869,51.0,1961,,,,,,,,
870,51.0,1962,,,,,,,,
871,51.0,1963,,,,,,,,
872,51.0,1964,,,,,,,,
873,51.0,1965,,,,,,,,
874,51.0,1966,,,,,,,,
875,51.0,1967,,,,,,,,
876,51.0,1968,,,,,,,,
877,51.0,1969,,,,,,,,
878,51.0,1970,,,,,,,,
879,51.0,1971,,,,,,,,
880,51.0,1972,,,,,,,,
881,51.0,1973,,,,,,,,
882,51.0,1974,,,,,,,,
883,51.0,1975,,,,,,,,
884,51.0,1976,,,,,,,,
885,51.0,1977,,,,,,,,
886,51.0,1978,,,,,,,,
887,51.0,1979,,,,,,,,
888,51.0,1980,,,,,,,,
889,51.0,1981,,,,,,,,
890,51.0,1982,,,,,,,,
891,51.0,1983,,,,,,,,
892,51.0,1984,,,,,,,,
893,51.0,1985,,,,,,,,
894,51.0,1986,,,,,,,,
895,51.0,1987,,,,,,,,
896,51.0,1988,,,,,,,,
897,51.0,1989,,,,,,,,
898,51.0,1990,,,,,,,,
899,51.0,1991,,,,,,,,
900,51.0,1992,-1.31,,,,,,,
901,51.0,1993,-0.932,,,,,,,
902,51.0,1994,0.481,,,,,,,
903,51.0,1995,0.697,,,,,,,
904,51.0,1996,0.47,,,,,,,
905,51.0,1997,0.599,,,1.0,,,1.0,
906,51.0,1998,1.316,,,1.0,,,1.0,
907,51.0,1999,1.488,,,,,,,
908,51.0,2000,1.031,1.0,,,,,1.0,
909,51.0,2001,1.395,,,,,,,
910,51.0,2002,1.194,,,,,,,
911,51.0,2003,0.141,,,,,,,
912,51.0,2004,1.162,,,1.0,,,1.0,
913,51.0,2005,0.48,,,,,,,
914,51.0,2006,1.621,,,,,,,
915,51.0,2007,0.706,,,,,,,
916,51.0,2008,0.861,,,,,,,
917,51.0,2009,0.706,,,,,,,
918,51.0,2010,2.775,,,,,,,
919,51.0,2011,0.65,,,,,,,
920,51.0,2012,1.247,,,,,,,
921,51.0,2013,1.407,,1.0,,,1.0,2.0,
922,51.0,2014,1.283,,,,,,,
923,51.0,2015,1.931,,,,,,,
924,51.0,2016,1.356,,,,1.0,,1.0,
925,51.0,2017,0.889,,,,,,,
926,51.0,2018,2.772,,,,,1.0,1.0,
927,51.0,2019,1.859,,,,,1.0,1.0,
928,51.0,2020,1.954,,,,,1.0,1.0,
929,51.0,2021,2.087,,,,,,,
930,51.0,2022,1.707,,,,,,,
931,52.0,1961,0.221,,,,,,,
932,52.0,1962,0.094,,,,,,,
933,52.0,1963,0.2,,,,,,,
934,52.0,1964,-0.011,,,,,,,
935,52.0,1965,-0.28,,,,,,,
936,52.0,1966,-0.149,,,,,,,
937,52.0,1967,-0.252,,,,,,,
938,52.0,1968,-0.363,,,,,,,
939,52.0,1969,0.31,,,,,,,
940,52.0,1970,0.074,,,,,,,
941,52.0,1971,-0.174,,,,,,,
942,52.0,1972,-0.015,,,,,,,
943,52.0,1973,0.006,,,,,,,
944,52.0,1974,-0.336,,,,,,,
945,52.0,1975,-0.556,,,,,,,
946,52.0,1976,-0.444,,,,,,,
947,52.0,1977,-0.054,,,,,,,
948,52.0,1978,0.248,,,,,,,
949,52.0,1979,0.042,,,,,,,
950,52.0,1980,0.485,,,,,1.0,1.0,
951,52.0,1981,0.304,,,,,,,
952,52.0,1982,0.165,,,,,,,
953,52.0,1983,0.281,,,,,,,
954,52.0,1984,-0.076,,,1.0,,,1.0,
955,52.0,1985,-0.263,,,,,,,
956,52.0,1986,-0.179,,,,,,,
957,52.0,1987,0.536,,,,,1.0,1.0,
958,52.0,1988,0.385,,,,,,,
959,52.0,1989,0.187,,,,,,,
960,52.0,1990,0.356,,,,,,,
961,52.0,1991,0.422,,,,,,,
962,52.0,1992,0.333,,,,,,,
963,52.0,1993,0.394,,,,,,,
964,52.0,1994,0.388,,,,,,,
965,52.0,1995,0.463,,,,,1.0,1.0,
966,52.0,1996,0.315,,,,,,,
967,52.0,1997,0.288,,,,,,,
968,52.0,1998,1.079,,,,,,,
969,52.0,1999,0.466,,,,,,,
970,52.0,2000,0.303,,,,,,,
971,52.0,2001,0.506,,,,,,,
972,52.0,2002,0.546,,,,,1.0,1.0,
973,52.0,2003,0.888,,,,,,,
974,52.0,2004,0.7,,,,,1.0,1.0,
975,52.0,2005,1.13,,,,,,,
976,52.0,2006,0.844,,,,,,,
977,52.0,2007,0.679,,,,,,,
978,52.0,2008,0.316,,,,,,,
979,52.0,2009,0.429,,,,,,,
980,52.0,2010,1.147,1.0,,,,1.0,2.0,
981,52.0,2011,0.677,,,,,,,
982,52.0,2012,0.488,,,,,,,
983,52.0,2013,0.778,,,,,,,
984,52.0,2014,0.418,,,,,,,
985,52.0,2015,0.868,,,,,,,
986,52.0,2016,,,,,,,,
987,52.0,2017,,,,,,1.0,1.0,
988,52.0,2018,,,,,,,,
989,52.0,2019,,,,,,,,
990,52.0,2020,,,,,,,,
991,52.0,2021,,,,,,1.0,1.0,
992,52.0,2022,,,,,,,,
993,56.0,1961,,,,,,,,
994,56.0,1962,,,,,,,,
995,56.0,1963,,,,,,,,
996,56.0,1964,,,,,,,,
997,56.0,1965,,,,,,,,
998,56.0,1966,,,,,,,,
999,56.0,1967,,,,,,,,
1000,56.0,1968,,,,,,,,
1001,56.0,1969,,,,,,,,
1002,56.0,1970,,,,,,,,
1003,56.0,1971,,,,,,,,
1004,56.0,1972,,,,,,,,
1005,56.0,1973,,,,,,,,
1006,56.0,1974,,,,,,,,
1007,56.0,1975,,,,,,,,
1008,56.0,1976,,,,,,,,
1009,56.0,1977,,,,,,,,
1010,56.0,1978,,,,,,,,
1011,56.0,1979,,,,,,,,
1012,56.0,1980,,,,,,,,
1013,56.0,1981,,,,,,,,
1014,56.0,1982,,,,,,,,
1015,56.0,1983,,,,,,,,
1016,56.0,1984,,,,,,1.0,1.0,
1017,56.0,1985,,,1.0,,,1.0,2.0,
1018,56.0,1986,,,,,,,,
1019,56.0,1987,,,,,,,,
1020,56.0,1988,,,,,,,,
1021,56.0,1989,,,,,,,,
1022,56.0,1990,,,,,,6.0,6.0,
1023,56.0,1991,,,,,,,,
1024,56.0,1992,,,,,,,,
1025,56.0,1993,,,,2.0,,,2.0,
1026,56.0,1994,,,,1.0,,,1.0,
1027,56.0,1995,,,,,,1.0,1.0,
1028,56.0,1996,,,,,,,,
1029,56.0,1997,,,,,,,,
1030,56.0,1998,,,,1.0,,1.0,2.0,
1031,56.0,1999,,,,,,2.0,2.0,
1032,56.0,2000,1.484,,,,,,,
1033,56.0,2001,1.336,,,,,,,
1034,56.0,2002,1.398,,,4.0,,1.0,5.0,
1035,56.0,2003,1.526,,1.0,1.0,,,2.0,
1036,56.0,2004,1.089,,,,,,,
1037,56.0,2005,1.197,,2.0,1.0,,,3.0,
1038,56.0,2006,1.404,,1.0,,,,1.0,
1039,56.0,2007,1.883,,,,,1.0,1.0,
1040,56.0,2008,1.256,,1.0,,,1.0,2.0,
1041,56.0,2009,1.158,,,,,,,
1042,56.0,2010,0.233,,,1.0,,2.0,3.0,
1043,56.0,2011,1.289,,,1.0,,1.0,2.0,
1044,56.0,2012,1.13,,1.0,,,,1.0,
1045,56.0,2013,0.463,,,,,2.0,2.0,
1046,56.0,2014,2.417,,,,,1.0,1.0,
1047,56.0,2015,1.371,,1.0,,,,1.0,
1048,56.0,2016,1.882,,,1.0,,1.0,2.0,
1049,56.0,2017,1.731,,,,,,,
1050,56.0,2018,2.196,,1.0,,,1.0,2.0,
1051,56.0,2019,2.081,,3.0,,,,3.0,
1052,56.0,2020,2.572,,1.0,,,1.0,2.0,
1053,56.0,2021,1.203,,,1.0,,2.0,3.0,
1054,56.0,2022,2.807,,,,,1.0,1.0,
1055,60.0,1980,,,,,,,,
1056,60.0,1981,,,,,,,,
1057,60.0,1982,,,,,,,,
1058,60.0,1983,,,,,,,,
1059,60.0,1984,,,,,,,,
1060,60.0,1985,,,,,,1.0,1.0,
1061,60.0,1986,,,,,,1.0,1.0,
1062,60.0,1987,,,,,,1.0,1.0,
1063,60.0,1988,,,,,,,,
1064,60.0,1989,,,,,,1.0,1.0,
1065,60.0,1990,,,,,,,,
1066,60.0,1991,,,,,,,,
1067,60.0,1992,,,,,,,,
1068,60.0,1993,,,,,,,,
1069,60.0,1994,,,,,,,,
1070,60.0,1995,,,,,,,,
1071,60.0,1996,,,,,,,,
1072,60.0,1997,,,,,,,,
1073,60.0,1998,,,,,,,,
1074,60.0,1999,,,,,,,,
1075,60.0,2000,,,,,,,,
1076,60.0,2001,,,,,,,,
1077,60.0,2002,,,,,,,,
1078,60.0,2003,,,,,,1.0,1.0,
1079,60.0,2004,,,,,,,,
1080,60.0,2005,,,,,,,,
1081,60.0,2006,,,,,,,,
1082,60.0,2007,,,,,,,,
1083,60.0,2008,,,,,,,,
1084,60.0,2009,,,,,,,,
1085,60.0,2010,,,,,,,,
1086,60.0,2011,,,,,,,,
1087,60.0,2012,,,,,,,,
1088,60.0,2013,,,,,,,,
1089,60.0,2014,,,,,,,,
1090,60.0,2015,,,,,,,,
1091,60.0,2016,,,,,,,,
1092,60.0,2017,,,,,,,,
1093,60.0,2018,,,,,,,,
1094,60.0,2019,,,,,,,,
1095,60.0,2020,,,,,,,,
1096,60.0,2021,,,,,,,,
1097,60.0,2022,,,,,,,,
1098,64.0,1961,0.213,,,,,,,
1099,64.0,1962,-0.292,,,,,,,
1100,64.0,1963,-0.22,,,,,,,
1101,64.0,1964,0.065,,,,,,,
1102,64.0,1965,-0.565,,,,,,,
1103,64.0,1966,0.14,,,,,,,
1104,64.0,1967,-0.378,,,,,,,
1105,64.0,1968,-0.478,,,,,,,
1106,64.0,1969,0.102,,,,,,,
1107,64.0,1970,-0.027,,,,,,,
1108,64.0,1971,-0.227,,,,,,,
1109,64.0,1972,-0.014,,,,,,,
1110,64.0,1973,0.31,,,,,,,
1111,64.0,1974,0.188,,,,,,,
1112,64.0,1975,0.103,,,,,,,
1113,64.0,1976,-0.042,,,,,,,
1114,64.0,1977,-0.059,,,,,,,
1115,64.0,1978,-0.213,,,,,,,
1116,64.0,1979,0.414,,,,,,,
1117,64.0,1980,0.081,,,,,,,
1118,64.0,1981,0.212,,,,,,,
1119,64.0,1982,-0.111,,,,,,,
1120,64.0,1983,-0.286,,,,,,,
1121,64.0,1984,-0.055,,,,,,,
1122,64.0,1985,0.113,,,,,,,
1123,64.0,1986,-0.068,,,,,,,
1124,64.0,1987,0.256,,,,,,,
1125,64.0,1988,0.567,,,,,,,
1126,64.0,1989,0.22,,,,,,,
1127,64.0,1990,-0.087,,,,,,,
1128,64.0,1991,0.081,,,,,,,
1129,64.0,1992,-0.229,,,,,,,
1130,64.0,1993,-0.248,,,,,,,
1131,64.0,1994,0.315,,,1.0,,1.0,2.0,
1132,64.0,1995,0.518,,,,,,,
1133,64.0,1996,0.307,,,,,,,
1134,64.0,1997,-0.3,,,,,,,
1135,64.0,1998,0.825,,,,,,,
1136,64.0,1999,1.022,,,,,,1.0,1.0
1137,64.0,2000,0.214,,,1.0,,,1.0,
1138,64.0,2001,0.72,,,,,,,
1139,64.0,2002,0.492,,,,,,,
1140,64.0,2003,0.498,,,,,,,
1141,64.0,2004,0.476,,,1.0,,,1.0,
1142,64.0,2005,0.745,,,,,,,
1143,64.0,2006,0.955,,,,,,,
1144,64.0,2007,0.978,,,,,,,
1145,64.0,2008,0.555,,,,,,,
1146,64.0,2009,1.394,,,,,1.0,1.0,
1147,64.0,2010,1.202,,,,,,,
1148,64.0,2011,0.534,,,,,,,
1149,64.0,2012,0.512,,,,,,,
1150,64.0,2013,0.742,,,,,,,
1151,64.0,2014,0.86,,,,,,,
1152,64.0,2015,1.068,,,,,,,
1153,64.0,2016,1.487,,,,,,,
1154,64.0,2017,1.457,,,,,,,
1155,64.0,2018,1.346,,,,,,,
1156,64.0,2019,1.329,,,,,,,
1157,64.0,2020,1.09,,,,,,,
1158,64.0,2021,1.707,,,1.0,,,1.0,
1159,64.0,2022,1.523,,,,,,,
1160,68.0,1961,0.247,,,,,,,
1161,68.0,1962,0.012,,,,,,,
1162,68.0,1963,0.409,,,,,,,
1163,68.0,1964,-0.123,,,,,,,
1164,68.0,1965,0.22,,,,,,,
1165,68.0,1966,-0.083,,,,,,,
1166,68.0,1967,0.332,,,,,,,
1167,68.0,1968,-0.162,,,,,,,
1168,68.0,1969,0.522,,,,,,,
1169,68.0,1970,0.173,,,,,,,
1170,68.0,1971,-0.583,,,,,,,
1171,68.0,1972,0.13,,,,,,,
1172,68.0,1973,0.227,,,,,,,
1173,68.0,1974,-0.154,,,,,,,
1174,68.0,1975,-0.087,,,,,,,
1175,68.0,1976,-0.249,,,,,,,
1176,68.0,1977,0.276,,,,,,,
1177,68.0,1978,0.27,,,,,,,
1178,68.0,1979,0.181,,,,,,,
1179,68.0,1980,0.176,,,1.0,,,1.0,
1180,68.0,1981,0.167,,,,,,,
1181,68.0,1982,0.324,,,1.0,,,1.0,
1182,68.0,1983,0.537,2.0,,1.0,,,3.0,
1183,68.0,1984,0.289,,,1.0,,,1.0,
1184,68.0,1985,0.33,,,1.0,,,1.0,
1185,68.0,1986,0.437,,,1.0,,,1.0,
1186,68.0,1987,0.692,,,1.0,,,1.0,
1187,68.0,1988,0.334,1.0,,,,,1.0,
1188,68.0,1989,0.129,,,,,,,
1189,68.0,1990,0.183,1.0,,,,,1.0,
1190,68.0,1991,0.603,,,,,,,
1191,68.0,1992,0.031,,,2.0,1.0,,3.0,
1192,68.0,1993,0.404,,,,,,,
1193,68.0,1994,0.883,1.0,,,1.0,,2.0,
1194,68.0,1995,0.77,,,,,,,
1195,68.0,1996,0.29,,,,1.0,,1.0,
1196,68.0,1997,0.825,,,2.0,,,2.0,
1197,68.0,1998,0.926,,,,1.0,,1.0,
1198,68.0,1999,0.337,,,1.0,,,2.0,1.0
1199,68.0,2000,0.403,1.0,1.0,2.0,,,4.0,
1200,68.0,2001,0.653,,1.0,1.0,,,2.0,
1201,68.0,2002,1.016,,,1.0,,1.0,3.0,1.0
1202,68.0,2003,0.641,,,3.0,1.0,,4.0,
1203,68.0,2004,0.846,1.0,,,,,1.0,
1204,68.0,2005,0.764,,,,,,1.0,1.0
1205,68.0,2006,0.935,,,2.0,,,2.0,
1206,68.0,2007,0.537,,1.0,2.0,,,3.0,
1207,68.0,2008,0.396,1.0,,,,1.0,2.0,
1208,68.0,2009,0.658,,,1.0,,,1.0,
1209,68.0,2010,0.68,1.0,1.0,1.0,,,4.0,1.0
1210,68.0,2011,1.165,,,1.0,1.0,,2.0,
1211,68.0,2012,0.831,,,1.0,,,1.0,
1212,68.0,2013,0.507,1.0,1.0,2.0,1.0,,5.0,
1213,68.0,2014,0.955,1.0,,2.0,1.0,,4.0,
1214,68.0,2015,1.533,,,1.0,,,1.0,
1215,68.0,2016,0.824,1.0,,2.0,,,3.0,
1216,68.0,2017,0.981,,,,,,,
1217,68.0,2018,0.562,,,1.0,,,1.0,
1218,68.0,2019,0.921,,,2.0,1.0,,4.0,1.0
1219,68.0,2020,1.315,,,2.0,,,3.0,1.0
1220,68.0,2021,0.738,,,7.0,,,7.0,
