ISO_Code,Year,Artificial_surfaces,Climate_Altering_Land_Cover_Index,Grassland,Herbaceous_crops,Inland_water_bodies,Mangroves,Permanent_snow_and_glaciers,Shrub_covered_areas,Shrubs_and_or_herbaceous_vegetation,Sparsely_natural_vegetated_areas,Terrestrial_barren_land,Total_Land_Cover,Tree_covered_areas,Woody_crops
28.0,2002,0.6975,85.2127139364303,14.0713,1.0451,6.8669,0.5038,0.0,0.9227,3.8752,0.0155,0.0,,17.7783,0.2613
28.0,2003,0.6975,83.1933347415967,13.7888,1.0038,6.8669,0.5038,0.0,0.9246,3.8597,0.0155,0.0,,18.1259,0.251
28.0,2004,0.6975,82.7385660276152,13.6884,0.9945,6.7041,0.5038,0.0,0.927,3.8365,0.0155,0.0,,18.4216,0.2486
28.0,2005,0.7034,82.7382065893025,13.6888,0.9886,6.7041,0.5038,0.0,0.927,3.8365,0.0155,0.0,,18.4228,0.2472
28.0,2006,0.744,84.4399143844016,13.6474,0.9828,6.7041,0.5038,0.0,0.927,3.8365,0.0155,0.0,,18.4309,0.2457
28.0,2007,0.7673,85.5792762127295,13.6194,0.9828,6.7041,0.5038,0.0,0.927,3.8365,0.0155,0.0,,18.4356,0.2457
28.0,2008,0.7964,86.39590035578,13.5392,0.9704,6.7041,0.5038,0.0,0.9603,3.79,0.0155,0.0,,18.5154,0.2426
28.0,2009,0.837,88.3033702911746,13.3819,0.9688,6.7041,0.5193,0.0,0.9366,3.5807,0.0155,0.0,,18.8514,0.2422
28.0,2010,0.8487,88.8754986732805,13.3679,0.9688,6.7041,0.5193,0.0,0.9366,3.5807,0.0155,0.0,,18.8537,0.2422
28.0,2011,0.8661,89.7263562671815,13.347,0.9688,6.7041,0.5193,0.0,0.9366,3.5807,0.0155,0.0,,18.8572,0.2422
28.0,2012,0.8952,90.8608330590495,13.3195,0.9629,6.7041,0.5193,0.0,0.9366,3.5807,0.0155,0.0,,18.863,0.2407
28.0,2013,0.9766,94.2640586797066,13.2366,0.9511,6.7041,0.5193,0.0,0.9366,3.5807,0.0155,0.0,,18.8793,0.2378
28.0,2014,1.0405,99.1491442542787,14.7607,0.9871,6.7041,0.4728,0.0,0.9591,3.6505,0.0155,0.0,,17.2005,0.2468
28.0,2015,1.0579,100.0,14.7398,0.9871,6.7041,0.4728,0.0,0.9591,3.6505,0.0155,0.0,,17.204,0.2468
28.0,2016,1.0579,100.0,14.7475,0.9871,6.7041,0.4728,0.0,0.9591,3.6505,0.0155,0.0,,17.1963,0.2468
28.0,2017,1.0579,100.865525672372,14.7487,1.0048,6.7041,0.4728,0.0,0.9591,3.6505,0.0155,0.0,,17.173,0.2512
28.0,2018,1.0579,103.364527700457,15.1195,1.0559,6.7041,0.4728,0.0,0.9851,3.7047,0.0155,0.0,,16.658,0.264
28.0,2019,1.0579,103.364527700457,15.1195,1.0559,6.7041,0.4728,0.0,0.9851,3.7047,0.0155,0.0,,16.658,0.264
28.0,2020,1.0579,103.258329682464,15.0889,1.0516,6.6499,0.4728,0.0,0.9754,3.728,0.0155,0.0,,16.6882,0.2629
31.0,1992,32.1565,91.4665892531766,944.1981,3323.1683,8013.1885,0.0,0.0,978.3062,3.3482,907.8703,459.6937,,1229.5365,604.9745
31.0,1993,32.8657,91.5639030192529,944.2562,3326.0289,8013.1885,0.0,0.0,978.2868,3.3482,907.847,459.0582,,1229.6659,601.8953
31.0,1994,33.3947,91.7188326853705,944.3043,3331.1833,8013.1652,0.0,0.0,978.2698,3.3482,907.8315,458.5621,,1229.7605,596.6212
31.0,1995,33.8423,92.3279984478288,956.6298,3353.0821,8014.2658,0.0,0.0,982.2415,3.3482,892.0439,457.5391,,1202.2902,601.1579
31.0,1996,34.4294,94.9437202351753,956.9754,3448.4491,8014.7308,0.0,0.0,982.1903,3.3482,889.1142,456.733,,1202.5158,507.9545
31.0,1997,35.0688,95.24636764903,958.4383,3458.9119,8015.1028,0.0,0.0,982.4771,3.3249,885.7893,455.927,,1200.5766,500.824
31.0,1998,35.7605,95.9065065506499,960.1376,3482.4365,8014.6766,0.0,0.0,982.4732,3.3327,883.8982,454.5629,,1198.0833,481.0793
31.0,1999,36.4755,97.0977154237051,964.6608,3525.4193,8015.5369,0.0,0.0,982.9134,3.3404,866.9712,451.5557,,1191.9139,457.6535
31.0,2000,37.3067,97.6992292750476,968.972,3546.6538,8017.8077,0.0,0.0,984.193,3.3249,859.4378,433.0632,,1185.6423,460.0392
31.0,2001,39.2308,98.5475393902743,969.8226,3575.8488,8018.978,0.0,0.0,984.6251,3.2629,853.1599,428.754,,1180.5743,442.1843
31.0,2002,41.2246,98.8834980834082,970.8193,3586.1792,8021.3652,0.0,0.0,984.4833,3.2629,844.5415,424.1502,,1179.4861,440.9285
31.0,2003,43.6369,99.0228524667323,971.3641,3588.8789,8021.3032,0.0,0.0,985.0847,3.2629,841.4568,420.895,,1179.781,440.7772
31.0,2004,45.9213,99.266506233533,973.1177,3595.5326,8019.5206,0.0,0.0,986.2872,3.2939,840.5732,419.5,,1177.4877,435.2065
31.0,2005,51.147,99.5281653161135,974.3756,3599.9055,8018.8773,0.0,0.0,986.8673,3.2939,841.0305,416.0123,,1172.3255,432.6058
31.0,2006,53.8268,99.6189954649622,974.7433,3600.5577,8017.3195,0.0,0.0,987.4986,3.3559,841.1933,414.1599,,1171.4373,432.3485
31.0,2007,56.6402,99.5450611446076,974.522,3595.0321,8016.9784,0.0,0.0,987.263,3.3714,841.0228,412.4703,,1173.4319,435.7086
31.0,2008,59.1629,99.5323879102305,975.5877,3592.0445,8013.0645,0.0,0.0,988.424,3.4799,840.364,411.3775,,1173.6334,439.3023
31.0,2009,61.6857,99.6664483810799,976.8751,3594.4395,8011.6151,0.0,0.0,989.2548,3.6427,841.8753,410.1607,,1171.3009,435.5908
31.0,2010,65.1269,99.8271968264596,978.5186,3596.8952,8007.6702,0.0,0.0,990.4097,3.7435,841.3328,408.5796,,1170.0399,434.1245
31.0,2011,67.824,99.9161184600566,979.5912,3597.46,8004.9188,0.0,0.0,991.0591,3.8287,841.418,407.2,,1169.6981,433.4427
31.0,2012,71.5908,99.891269640464,979.7873,3592.7817,8003.0897,0.0,0.0,991.3199,3.8752,841.3483,405.3167,,1169.9771,437.3541
31.0,2013,78.8858,100.139844466239,980.4209,3594.6053,8001.3691,0.0,0.0,991.4629,4.0612,841.232,403.2938,,1171.1312,429.9785
31.0,2014,89.5814,100.060931842288,980.953,3581.0149,7999.4315,0.0,0.0,991.5993,4.2782,840.984,400.8369,,1173.7272,434.0343
31.0,2015,97.1091,100.0,981.4234,3571.252,7999.4082,0.0,0.0,991.406,4.2782,840.8755,398.845,,1175.0436,436.7997
31.0,2016,97.173,99.2318062126854,970.8623,3543.008,7999.602,0.0,0.0,987.2886,4.2705,840.5732,398.2173,,1228.2999,427.146
31.0,2017,107.1187,99.6386179103251,970.8096,3547.9856,7999.5787,0.0,0.0,986.4775,4.2705,836.822,393.2725,,1232.0379,418.0677
31.0,2018,116.6227,99.4063573569831,970.0717,3529.9614,7999.1524,0.0,0.0,985.3509,4.3325,833.3188,390.2033,,1238.3596,429.0672
31.0,2019,117.4598,99.2301194121811,970.1353,3522.6593,7998.3774,0.0,0.0,985.0192,4.3635,831.9935,388.475,,1240.5033,437.4544
31.0,2020,117.5469,99.2157703838723,969.9888,3522.0971,7998.1371,0.0,0.0,985.1518,4.4332,832.0555,388.2037,,1241.6744,437.3846
32.0,1992,306.7195,92.3983769605165,14600.6927,49504.8159,4362.5561,0.0,685.9211,95921.2133,8501.9618,46863.3095,12508.7,,43495.5711,1885.1937
32.0,1993,314.4448,92.4166972350848,14600.952,49506.9671,4362.5406,0.0,685.9211,95918.1708,8501.8533,46863.0095,12508.5,,43496.3822,1877.914
32.0,1994,322.3676,92.4343804153789,14601.1822,49508.5708,4362.5019,0.0,685.9211,95915.2082,8501.8145,46862.8095,12508.5,,43497.2814,1870.4623
32.0,1995,328.5118,92.8604559083511,14624.6879,49732.1209,4390.3569,0.0,685.9211,95996.7053,8491.7855,46768.7827,12616.0,,43130.2509,1871.491
32.0,1996,334.4176,93.1643247661329,14626.204,49890.0305,4427.8225,0.0,685.9211,95967.4843,8485.5541,46788.2315,12639.9,,42921.0036,1870.0511
32.0,1997,339.841,93.6307659792012,14650.0542,50136.0891,4458.3592,0.0,685.9211,95974.114,8495.3739,46786.1855,12654.4,,42593.7549,1862.6695
32.0,1998,345.4039,94.3492036634718,14684.472,50517.805,4498.3127,0.0,685.9211,96056.427,8542.3028,46789.0437,12669.0,,41978.2568,1869.6653
32.0,1999,350.7924,95.4811895124961,14772.4386,51122.6842,4519.6729,0.0,685.9211,96174.7782,8624.2171,46712.446,12772.3,,41044.6193,1856.846
32.0,2000,356.5994,95.9109690574864,14798.9601,51348.5723,4536.8091,0.0,685.9211,96264.8125,8818.1485,46743.4629,12774.4,,40451.2824,1857.7631
32.0,2001,364.1619,96.704942803132,14874.4297,51769.0597,4533.3989,0.0,685.9211,96284.0523,8973.1261,46707.5274,12804.3,,39775.0525,1865.8206
32.0,2002,367.9751,97.0928588818905,14888.1021,51974.3197,4486.8498,0.0,685.9211,96380.9422,9031.4326,46646.0786,12891.5,,39418.0395,1865.4196
32.0,2003,370.37,97.8344039721466,14936.5385,52371.7183,4461.2114,0.0,685.9211,96629.0696,9107.6582,46618.3561,12927.5,,38772.6174,1755.7787
32.0,2004,372.4044,98.5687357684344,15009.0572,52765.5305,4362.4786,0.0,685.9211,97055.5404,9129.7856,46638.8293,12909.8,,38047.6577,1659.5857
32.0,2005,382.3793,99.0615687329654,15050.1296,53021.2436,4324.796,0.0,685.9211,97284.2917,9148.9215,46644.8486,12913.4,,37611.6147,1569.0658
32.0,2006,396.5335,99.3792085496231,15060.8625,53178.3435,4250.4074,0.0,685.9211,97479.3594,9189.123,46687.9363,12918.7,,37294.9999,1494.5084
32.0,2007,408.2289,99.6244664974727,15077.2359,53298.8538,4238.2082,0.0,685.9211,97756.5522,9224.1627,46716.6128,12911.3,,36878.4608,1441.0977
32.0,2008,417.727,99.6960127678299,15086.252,53327.9422,4193.5424,0.0,685.9211,98123.6621,9293.7306,46800.4994,12875.8,,36335.1915,1496.45
32.0,2009,426.5974,99.6930461973439,15105.9424,53317.4594,4122.967,0.0,685.9211,98238.4333,9317.8732,46850.2557,12868.1,,36157.2504,1545.8503
32.0,2010,435.7759,100.031638871414,15125.7094,53490.833,4108.1714,0.0,685.9211,98438.9126,9256.1797,46866.341,12882.5,,35938.8623,1407.5387
32.0,2011,446.2796,100.139225734314,15119.8746,53538.3071,4091.5157,0.0,685.9211,98569.9252,9266.2708,46918.578,12860.2,,35753.7093,1386.0512
32.0,2012,460.4397,100.24031054481,15117.433,53578.6723,4081.0992,0.0,685.9211,98721.8497,9269.1849,46954.3376,12833.5,,35582.1399,1352.2148
32.0,2013,493.1601,100.229195964948,15118.1173,53539.9594,4076.0614,0.0,685.9211,98766.7692,9255.2574,46956.7196,12835.0,,35550.6409,1359.1823
32.0,2014,509.7441,100.090980911295,15120.7544,53448.8695,4081.8509,0.0,685.9211,98737.5581,9219.9387,46974.2404,12815.4,,35637.4572,1405.0813
32.0,2015,515.0454,100.0,15120.8352,53394.499,4081.7967,0.0,685.9211,98735.9947,9219.8612,46974.1094,12815.3,,35637.9775,1455.3629
32.0,2016,515.0454,99.7579503893396,15117.7912,53263.9995,4091.1747,0.0,685.9211,98487.6184,9224.0387,46984.7184,12797.8,,35961.1987,1507.3366
32.0,2017,530.4087,99.6482261500787,15120.4557,53189.4698,4105.8308,0.0,685.9211,98442.5733,9212.2813,46991.8189,12784.2,,36008.5162,1565.0913
32.0,2018,537.4015,99.3808785029694,15155.8502,53038.343,4111.5274,0.0,685.9211,98533.9232,9219.6519,47077.2266,12688.6,,35852.2484,1735.8313
32.0,2019,548.9283,99.4070805663969,15198.7715,53040.9753,4118.9833,0.0,685.9211,98563.0175,9202.9265,47374.9511,12351.7,,35814.6077,1735.9175
32.0,2020,549.248,99.3867352927001,15218.8764,53029.4221,4100.111,0.0,685.6343,98587.4471,9202.5777,47462.2541,12249.6,,35814.6092,1735.5394
36.0,1992,576.0742,94.78523093846,128486.3963,50527.7302,1490.6253,2526.3545,0.0,184454.5202,10077.1,279546.0,36965.3,,76753.5388,554.2916
36.0,1993,591.6003,94.8175753517991,128486.8218,50529.7077,1490.4471,2525.843,0.0,184444.5572,10077.0,279546.0,36965.1,,76752.5673,549.2681
36.0,1994,606.3358,94.8081173090794,128486.3169,50509.8202,1490.3076,2525.1842,0.0,184434.4377,10076.9,279546.0,36965.1,,76751.5565,566.1584
36.0,1995,620.3447,95.0311851493593,128170.5512,50616.0924,1505.2504,2527.9046,0.0,184518.9357,10054.2,280008.0,36960.7,,76366.0705,610.2671
36.0,1996,633.6735,95.1516799238288,127843.7158,50667.7198,1527.5096,2536.6161,0.0,184247.0495,10044.7,280399.0,36938.1,,76549.8767,570.2197
36.0,1997,645.5084,95.3613726069585,127860.0314,50768.9082,1553.4271,2541.1656,0.0,183993.1892,10031.0,280489.0,36897.9,,76621.3853,556.1653
36.0,1998,656.3551,95.6785350055107,127585.8495,50929.0947,1572.7334,2546.6219,0.0,183598.455,10023.5,280911.0,36920.0,,76630.1473,584.4322
36.0,1999,667.167,96.6605385835684,127772.333,51447.6813,1594.5276,2555.8061,0.0,182821.4136,10004.0,281225.0,36774.0,,76491.3742,604.1086
36.0,2000,679.4146,97.7288930256353,128513.0595,52011.5243,1615.6243,2557.519,0.0,181970.872,9993.1917,280993.0,36687.0,,76281.556,655.8774
36.0,2001,731.9684,98.3679970592779,128584.3352,52303.5208,1581.3054,2558.5188,0.0,181480.7301,10011.8,281863.0,36465.1,,75686.3751,691.6168
36.0,2002,758.1726,98.8138962109835,128811.2483,52517.6941,1523.4949,2560.8672,0.0,180969.482,10014.3,281996.0,36441.3,,75646.1483,719.1174
36.0,2003,773.7103,99.1705391035741,129197.9147,52694.4701,1458.7323,2567.6953,0.0,180434.9609,10021.6,281882.0,36526.7,,75640.8709,759.5804
36.0,2004,785.4289,99.3942025813161,130038.612,52803.3522,1450.0053,2572.6478,0.0,180230.4294,10025.1,280929.0,36674.3,,75758.282,691.2454
36.0,2005,813.9408,99.4489213555432,129792.8594,52804.3362,1430.0557,2578.0809,0.0,180019.7458,10027.4,281425.0,36548.7,,75838.1943,680.0043
36.0,2006,828.9786,99.3500024100408,129589.9043,52735.9286,1413.3535,2589.9468,0.0,179813.678,10029.4,281802.0,36474.6,,75946.4588,733.5318
36.0,2007,841.0809,99.0453212572686,129457.6863,52559.5665,1406.3316,2592.9385,0.0,179788.6768,10030.8,282267.0,36136.6,,75956.7435,920.5027
36.0,2008,847.1146,99.2144908429931,129259.4274,52644.7475,1392.2026,2598.635,0.0,179830.9583,10035.7,282595.0,35947.0,,75973.7049,833.5274
36.0,2009,855.0549,99.4640359737196,129311.1113,52771.4195,1387.9553,2605.0214,0.0,179767.775,10041.0,282689.0,35733.4,,76079.0507,718.2245
36.0,2010,862.9429,98.858430922064,129093.2219,52437.0118,1405.1923,2605.4012,0.0,180027.6229,10044.1,283390.0,35165.3,,75861.283,1066.8633
36.0,2011,869.8369,99.7398078283065,129173.9748,52905.2724,1426.2812,2603.6186,0.0,180131.5131,10050.5,284141.0,34316.5,,75700.344,639.4723
36.0,2012,873.4176,99.8348481841015,129376.3272,52952.9449,1433.3186,2602.9985,0.0,180152.8452,10050.4,284361.0,33877.0,,75683.047,595.1838
36.0,2013,879.091,99.7175923960405,129804.8662,52884.0273,1437.0078,2602.735,0.0,180124.4113,10050.1,283905.0,33879.9,,75730.0327,660.9487
36.0,2014,886.1245,99.8955558581673,130532.8466,52972.9749,1437.0078,2600.7974,0.0,180218.8797,10057.4,283143.0,33840.2,,75694.6975,574.642
36.0,2015,891.9431,100.0,130533.1966,53023.4701,1436.8993,2600.7121,0.0,180215.9403,10057.4,283143.0,33840.0,,75693.6643,522.3777
36.0,2016,900.5054,99.9731590097404,131040.7242,53000.4313,1439.1857,2597.0462,0.0,180246.1678,10059.3,282671.0,33704.1,,75734.0411,566.0292
36.0,2017,910.1082,100.024419700212,131698.6319,53018.3767,1439.7282,2597.2942,0.0,180237.2076,10060.5,282041.0,33620.7,,75778.5589,555.1482
36.0,2018,916.7755,100.00668652149,138114.3945,53002.1892,1439.2865,2598.4645,0.0,180193.6771,10063.3,275684.0,33379.6,,75998.0365,568.1128
36.0,2019,931.0576,99.9638432192403,139535.6727,52964.8662,1434.0084,2600.1696,0.0,179879.9484,10058.4,274191.0,33148.4,,76614.0025,601.1451
36.0,2020,930.9995,99.9974268232357,140993.7049,52982.948,1432.9854,2601.1307,0.0,179996.4271,10056.5,272552.0,33011.5,,76797.9356,601.3503
40.0,1992,79.9612,95.9195510437357,1433.7608,1685.9674,67.4985,0.0,34.1252,297.8774,12.8425,111.1102,195.1327,,4391.6927,82.185
40.0,1993,81.9434,95.3372566206517,1433.7286,1673.2649,67.4753,0.0,34.1252,297.8259,12.8425,111.087,195.1327,,4391.5726,93.1557
40.0,1994,84.0011,95.5437169644095,1433.6782,1675.0082,67.4598,0.0,34.1252,297.8026,12.8347,111.087,195.1327,,4391.5648,89.4593
40.0,1995,86.3379,94.9467298622885,1426.3274,1661.6806,68.4828,0.0,34.1252,290.3293,12.734,111.8,194.7374,,4413.9365,91.6627
40.0,1996,88.8025,94.9539376985058,1426.3525,1659.3487,69.0564,0.0,34.1252,289.1675,12.672,112.6991,196.3572,,4414.1326,89.4401
40.0,1997,91.5869,95.1025941183944,1426.6637,1659.3011,69.6221,0.0,34.1252,288.5231,12.6487,113.0013,197.419,,4413.111,86.1515
40.0,1998,95.2431,95.3380313269885,1446.7129,1659.9794,69.6531,0.0,34.1252,289.5674,12.9355,114.3809,197.8763,,4386.5526,85.1271
40.0,1999,98.9227,96.5794987408828,1478.3502,1679.1559,69.6609,0.0,34.1252,292.5482,13.0285,116.1402,199.5737,,4325.6125,85.0357
40.0,2000,103.1195,96.8389754161181,1489.8472,1679.7362,69.6454,0.0,34.1252,295.1082,13.0517,116.5433,200.1472,,4305.5823,85.2475
40.0,2001,113.8384,97.056491224634,1495.2128,1673.0219,69.5756,0.0,34.1252,295.9166,13.044,116.4658,200.5037,,4294.8084,85.6414
40.0,2002,129.254,97.3163450017561,1507.2395,1662.3903,69.4826,0.0,34.1252,297.6453,13.075,116.427,200.5502,,4276.7445,85.22
40.0,2003,148.6862,97.5197318514526,1511.3016,1646.7026,69.4439,0.0,34.1252,299.0966,13.075,116.396,200.5192,,4268.0877,84.7198
40.0,2004,170.1007,98.9893820478055,1539.7654,1652.3451,69.4129,0.0,34.1252,310.0212,13.0827,116.3418,200.5347,,4207.3587,79.0653
40.0,2005,170.4785,99.0550196214179,1541.3263,1653.1757,69.4129,0.0,34.1252,310.8133,13.0827,116.4348,200.5502,,4203.7292,79.0248
40.0,2006,171.0075,98.8987816638293,1541.4321,1649.7703,69.4129,0.0,34.1252,311.183,13.0672,116.4658,200.3177,,4203.9137,81.4583
40.0,2007,171.6643,98.8929341037454,1542.7396,1649.0058,69.4051,0.0,34.1252,311.803,12.9277,116.3185,200.2169,,4202.4558,81.4916
40.0,2008,174.2859,99.0439607254962,1546.0506,1649.1647,69.3354,0.0,34.1252,312.9621,12.6565,116.396,200.2634,,4197.0456,79.8682
40.0,2009,174.4778,99.0029111772392,1549.6906,1648.2171,69.3044,0.0,34.1252,313.8371,12.6255,116.3883,200.3254,,4193.1999,79.9625
40.0,2010,174.6405,99.4068215892869,1562.9094,1655.4906,69.2889,0.0,34.1252,316.8447,12.6255,116.4115,200.3022,,4170.2489,79.2664
40.0,2011,174.8033,99.5634657405072,1568.0576,1658.2117,69.3509,0.0,34.1252,318.1037,12.6255,116.6363,200.434,,4160.1636,79.642
40.0,2012,175.4485,99.6386847996346,1573.7204,1658.9513,69.3276,0.0,34.1252,318.9319,12.6177,116.6363,200.5735,,4151.8792,79.9421
40.0,2013,175.5648,99.7434672940762,1581.2349,1660.7641,69.3199,0.0,34.1252,320.6862,12.6177,116.7138,200.6587,,4140.2454,80.223
40.0,2014,175.7043,100.017836437753,1598.2758,1665.6759,69.6454,0.0,34.1252,324.7377,12.6332,116.7758,200.7517,,4113.2375,80.5913
40.0,2015,175.8321,100.0,1598.9516,1665.2197,69.6066,0.0,34.1252,325.0652,12.641,116.7758,200.8215,,4112.0993,81.0157
40.0,2016,176.0414,99.8239279252843,1603.9138,1661.7688,69.7461,0.0,34.1252,326.8997,12.6332,116.737,200.651,,4106.9871,82.6503
40.0,2017,176.2972,99.7954798505448,1606.6788,1660.9893,69.9244,0.0,34.1252,328.6583,12.5945,116.7448,200.4107,,4102.1524,83.5782
40.0,2018,176.5878,99.8333126748525,1614.0479,1661.3952,69.8934,0.0,34.1252,333.9832,12.6797,116.6828,200.5115,,4088.5357,83.7113
40.0,2019,176.9773,99.7192528749055,1624.8039,1658.9058,71.056,0.0,34.1252,342.2587,12.7262,116.768,200.651,,4070.1935,83.6881
40.0,2020,177.0528,100.028461775557,1628.1738,1664.5332,71.149,0.0,34.1097,346.6513,12.8192,117.0393,200.6355,,4056.0645,83.9719
44.0,1992,6.1093,99.7310465287962,155.4873,13.3218,287.076,79.3722,0.0,34.9436,272.8463,3.4567,1.5733,,396.4568,3.3304
44.0,1993,6.4697,100.314111940873,155.4935,13.075,287.0683,79.3567,0.0,34.9331,272.8463,3.4412,1.5733,,396.4478,3.2687
44.0,1994,6.7313,84.3950008981959,155.4942,9.7118,287.0683,79.3567,0.0,34.9242,272.7998,3.4179,1.5733,,396.4215,6.4746
44.0,1995,6.8998,85.0093669001976,155.5392,9.663,287.1691,79.4032,0.0,34.9188,270.7459,3.4179,1.3563,,398.4184,6.442
44.0,1996,7.0626,85.5298072728206,155.5136,9.6016,287.4171,79.4187,0.0,34.9126,270.0328,3.4024,1.1781,,399.033,6.4011
44.0,1997,7.1905,86.0035414581569,155.5737,9.566,287.8898,79.2714,0.0,34.9231,268.6765,3.3947,1.1703,,399.9402,6.3774
44.0,1998,7.3125,86.5034585369136,155.7632,9.5414,288.2619,79.2714,0.0,35.006,268.1417,3.3947,0.8525,,400.0673,6.3609
44.0,1999,7.516,87.5930985755627,155.409,9.5502,288.7191,79.2792,0.0,35.5086,264.6153,3.3869,0.8293,,402.7931,6.3668
44.0,2000,7.8066,91.5431005722791,156.5599,10.0292,288.7501,79.3722,0.0,36.1651,257.4384,3.3792,0.589,,408.1529,5.731
44.0,2001,7.888,91.3557552830257,157.44,9.9113,282.0848,79.5737,0.0,37.4974,252.9199,3.3792,0.5193,,417.0965,5.6636
44.0,2002,8.0159,91.6806455489022,157.924,9.8467,279.6744,79.7597,0.0,37.7934,253.3462,3.3792,0.5348,,418.0727,5.6267
44.0,2003,8.0798,91.747889239613,157.96,9.7959,278.9923,79.814,0.0,38.019,252.4704,3.3792,0.5348,,419.3306,5.5976
44.0,2004,8.1786,92.199040213514,159.0168,9.785,272.9703,79.9302,0.0,38.7359,251.5481,3.3792,0.4728,,424.3653,5.5914
44.0,2005,8.2484,92.6183620034936,159.3311,9.7969,272.668,79.9147,0.0,39.1056,251.5248,3.3792,0.4728,,423.934,5.5982
44.0,2006,8.3995,93.3872250878949,159.4904,9.7956,271.4434,79.969,0.0,39.502,250.4863,3.3947,0.4728,,425.4224,5.5975
44.0,2007,8.5332,93.9595041958581,159.7709,9.7734,270.3739,80.0,0.0,39.7694,250.6878,3.4024,0.4883,,425.5895,5.5848
44.0,2008,8.632,94.7324734872951,160.4696,9.8252,269.5368,79.9457,0.0,40.7739,249.2927,3.4102,0.4883,,425.9847,5.6144
44.0,2009,8.8471,99.8994020581518,160.9308,10.6168,269.5368,80.0542,0.0,41.4385,246.5258,3.4024,0.4883,,427.4143,4.7186
44.0,2010,8.9576,100.386986117722,160.9556,10.6013,269.3818,80.0542,0.0,41.3086,246.4018,3.3947,0.4883,,427.7181,4.7117
44.0,2011,8.9866,98.54030333359,161.4574,10.2125,269.3043,80.031,0.0,41.7144,246.4173,3.3947,0.4883,,426.8609,5.1062
44.0,2012,9.0564,98.8800701293914,161.9616,10.2089,269.2966,80.031,0.0,41.8585,246.4018,3.3869,0.4883,,426.1793,5.1044
44.0,2013,9.1378,99.2316496430176,161.9953,10.196,269.2501,80.0232,0.0,41.8864,246.4018,3.3869,0.4883,,426.1099,5.098
44.0,2014,9.2366,99.9107016313977,162.5595,10.2295,269.1415,80.0155,0.0,42.0767,246.4715,3.3869,0.4883,,425.2527,5.1148
44.0,2015,9.254,100.0,162.5619,10.2295,269.1415,80.0155,0.0,42.0767,246.4638,3.3869,0.4883,,425.2407,5.1148
44.0,2016,9.254,100.404452793518,162.9784,10.3083,269.1415,79.8527,0.0,42.4999,246.8668,3.3869,0.4883,,424.0425,5.1542
44.0,2017,9.3121,100.72677683698,163.0838,10.313,269.1415,79.814,0.0,42.7281,246.9443,3.3869,0.4883,,423.605,5.1565
44.0,2018,9.4923,101.861070047256,163.3012,10.3538,269.1415,79.814,0.0,42.9967,246.9056,3.3714,0.4883,,422.9318,5.1769
44.0,2019,9.5505,103.343855056843,164.4929,10.5845,269.1415,79.7132,0.0,44.5212,246.8978,3.3714,0.4883,,419.92,5.2923
44.0,2020,9.5621,104.649616906519,164.7606,10.8263,269.2113,79.5504,0.0,44.8115,246.9521,3.3792,0.4728,,418.9721,5.4132
48.0,1992,10.6723,70.5190885520499,1.5241,0.7687,6.2934,0.0,0.0,0.1783,0.0388,2.2321,42.4336,,2.2972,1.153
48.0,1993,10.7072,70.7340976331361,1.5288,0.7687,6.2934,0.0,0.0,0.1783,0.0388,2.2321,42.3871,,2.3042,1.153
48.0,1994,10.7479,70.9849605522682,1.5342,0.7687,6.2934,0.0,0.0,0.1783,0.0388,2.2321,42.3329,,2.3123,1.153
48.0,1995,10.7537,71.0207100591716,1.535,0.7687,4.9758,0.0,0.0,0.1783,0.0388,2.2089,43.6659,,2.3135,1.153
48.0,1996,10.7595,71.0564595660749,1.5357,0.7687,3.852,0.0,0.0,0.1783,0.093,2.2089,44.7278,,2.3147,1.153
48.0,1997,10.7595,71.0564595660749,1.5357,0.7687,3.852,0.0,0.0,0.1783,0.093,2.2089,44.7278,,2.3147,1.153
48.0,1998,10.7595,71.0565646923994,1.5357,0.7687,3.8442,0.0,0.0,0.1783,0.093,2.2089,44.7355,,2.3147,1.153
48.0,1999,10.7595,70.2669925183309,1.5357,0.6406,3.8442,0.0,0.0,0.1783,0.093,2.2089,44.7355,,2.3147,1.2811
48.0,2000,10.7654,71.1025821823198,1.5408,0.7703,3.7745,0.0078,0.0,0.2093,0.1008,2.2089,44.6657,,2.3158,1.2324
48.0,2001,13.1428,85.2323717948718,1.8462,0.6853,3.7745,0.0078,0.0,0.2093,0.093,2.2011,41.8058,,2.7293,1.0965
48.0,2002,14.4797,92.9664551607367,2.0132,0.6032,3.7745,0.0078,0.0,0.2093,0.093,2.1934,40.2558,,2.9967,0.9651
48.0,2003,14.9855,95.3894052249608,2.0725,0.4905,3.7745,0.0078,0.0,0.2093,0.093,2.1779,39.7597,,3.0978,0.9232
48.0,2004,15.0668,95.6194526627219,2.0825,0.4465,3.7745,0.0078,0.0,0.2093,0.093,2.1779,39.6667,,3.1141,0.9525
48.0,2005,15.2122,96.3848426082531,2.0984,0.4253,3.7745,0.0078,0.0,0.2093,0.093,2.1779,39.5427,,3.1432,0.9074
48.0,2006,15.2761,96.7606850906013,2.1066,0.4224,3.7745,0.0078,0.0,0.2093,0.093,2.1779,39.4652,,3.156,0.903
48.0,2007,15.3633,97.2650188208484,2.1174,0.417,3.7745,0.0078,0.0,0.2093,0.093,2.1779,39.3645,,3.1734,0.8936
